degree,hours_daily,field,job_level,yrs_experience,company_size,country,salary_usd
bachelors,7,marketing,senior,10,small,Canada,77957.05
bachelors,8,sales,entry,19,micro,Mexico,43861.94
bachelors,8,law,senior,6,micro,Nigeria,101595.07
masters,7,marketing,intermediate,15,small,China,65339.42
bachelors,10,finance,entry,27,micro,Vietnam,76697.67
bachelors,7,sales,intermediate,29,large,Germany,110023.61
phd,8,marketing,senior,12,small,Brazil,106854.36
bachelors,7,finance,senior,0,small,Nigeria,78211.43
bachelors,11,education,intermediate,18,large,Bangladesh,104510.98
bachelors,11,engineering,entry,20,small,India,61647.02
bachelors,10,education,senior,0,micro,China,67760.91
masters,12,engineering,intermediate,28,large,Philippines,162986.3
phd,7,medicine,intermediate,6,small,Brazil,89442.66
bachelors,8,it,intermediate,19,small,dr_congo,80431.04
masters,10,finance,intermediate,39,micro,USA,123685.17
masters,10,design,entry,23,small,Brazil,70083.89
phd,8,medicine,senior,33,micro,Iran,157129.89
phd,11,design,intermediate,9,medium,Germany,92246.7
bachelors,6,finance,intermediate,38,micro,Iran,104949.53
phd,11,law,intermediate,13,micro,Pakistan,100789.37
bachelors,9,engineering,entry,20,medium,Canada,69968.11
bachelors,11,design,entry,17,small,Bangladesh,51796.8
masters,11,finance,senior,2,large,China,163290.32
bachelors,9,sales,senior,33,micro,China,114567.34
bachelors,7,engineering,intermediate,38,micro,Russia,97714.05
bachelors,9,marketing,intermediate,34,large,dr_congo,131144.25
phd,9,sales,entry,39,medium,Nigeria,98157.06
bachelors,11,design,senior,35,micro,Ethiopia,134426.26
phd,8,law,entry,40,micro,China,120733.05
phd,9,medicine,intermediate,15,medium,Thailand,133383.63
bachelors,8,education,intermediate,24,micro,Vietnam,66655.09
phd,10,it,intermediate,3,small,Canada,78550.7
bachelors,6,medicine,entry,1,large,Nigeria,46976.84
bachelors,10,engineering,senior,18,small,Vietnam,113786.46
masters,6,research,senior,35,micro,Vietnam,121580.61
bachelors,12,education,intermediate,9,micro,USA,57439.65
bachelors,8,finance,entry,21,micro,Germany,58387.78
phd,7,engineering,senior,36,medium,Ethiopia,154277.46
bachelors,11,finance,senior,40,small,Mexico,179917.27
bachelors,6,sales,senior,3,medium,Egypt,72877.78
phd,7,law,entry,11,small,Egypt,68633.51
phd,6,sales,intermediate,17,small,Mexico,64024.9
phd,11,medicine,intermediate,32,large,Philippines,205365.46
bachelors,6,medicine,intermediate,2,medium,Vietnam,59591.39
masters,11,education,senior,32,medium,dr_congo,155854.78
bachelors,12,medicine,senior,7,small,Vietnam,129512.45
masters,6,research,entry,9,small,Thailand,43593.62
phd,9,finance,intermediate,33,small,Bangladesh,141827.45
masters,9,design,senior,10,large,dr_congo,139016.32
masters,6,medicine,senior,31,micro,Indonesia,132784.95
phd,7,design,senior,40,small,Egypt,149786.44
bachelors,6,finance,entry,10,medium,Japan,48265.73
bachelors,10,research,intermediate,20,large,Iran,125215.75
bachelors,10,design,entry,37,micro,dr_congo,81273.25
masters,10,sales,entry,10,medium,India,51496.64
masters,9,engineering,senior,10,large,Nigeria,157520.07
bachelors,11,medicine,intermediate,35,small,Nigeria,162471.44
phd,7,education,intermediate,30,medium,Bangladesh,98761.94
phd,7,law,senior,38,large,Canada,221035.33
phd,7,education,intermediate,34,medium,China,106911.48
bachelors,12,marketing,senior,2,large,China,125629.44
phd,12,medicine,senior,20,large,India,262919.33
bachelors,11,marketing,entry,23,large,dr_congo,94361.25
masters,10,law,senior,23,micro,Germany,150803.31
phd,11,medicine,entry,35,large,Pakistan,185862.97
masters,6,marketing,intermediate,3,large,Egypt,60096.08
phd,10,finance,intermediate,32,micro,Germany,117017.11
masters,12,law,entry,33,medium,Iran,123355.9
phd,6,finance,entry,32,medium,Pakistan,99496.81
phd,6,design,intermediate,23,medium,Philippines,95788.26
phd,8,it,senior,32,medium,Egypt,175965.8
phd,6,research,intermediate,7,large,dr_congo,90314.98
bachelors,11,design,senior,33,small,Egypt,147674.28
phd,8,research,intermediate,35,small,Bangladesh,118056.28
masters,11,research,senior,12,medium,Nigeria,125400.66
phd,6,marketing,intermediate,24,micro,Bangladesh,68537.35
phd,8,engineering,senior,13,medium,Nigeria,120167.06
bachelors,8,education,intermediate,0,large,Bangladesh,50319.99
phd,7,engineering,senior,22,medium,Pakistan,136181.15
bachelors,9,finance,intermediate,2,micro,Nigeria,48982.56
masters,11,sales,intermediate,29,micro,Japan,79628.62
phd,12,sales,senior,19,medium,China,149642.42
phd,12,marketing,senior,32,large,dr_congo,210988.71
phd,11,research,senior,29,small,Philippines,156858.88
phd,7,education,entry,19,small,dr_congo,58545.2
masters,9,marketing,entry,20,medium,Turkey,70565.25
masters,9,engineering,senior,13,large,India,162917.33
phd,8,marketing,entry,35,micro,Brazil,89163.65
phd,10,sales,entry,28,medium,Mexico,90094.54
phd,11,education,intermediate,7,large,dr_congo,104052.38
phd,7,research,entry,2,medium,Thailand,47807.81
masters,6,finance,senior,32,large,India,188806.46
masters,11,finance,senior,23,micro,Germany,133470.62
phd,12,it,entry,22,small,Indonesia,104738.63
phd,10,research,entry,22,medium,Egypt,100556.14
masters,6,sales,intermediate,8,large,dr_congo,63233.5
masters,7,education,entry,1,large,Indonesia,33804.68
masters,6,education,entry,34,small,China,68258.38
bachelors,7,it,entry,6,medium,Iran,44711.68
bachelors,6,law,intermediate,3,micro,Iran,54763.4
masters,10,education,senior,19,medium,USA,123571.55
bachelors,8,finance,entry,31,micro,Egypt,70415.34
masters,6,it,entry,20,medium,Iran,65399.33
masters,12,engineering,senior,21,micro,Nigeria,137892.18
masters,9,education,senior,2,medium,Philippines,85463.86
masters,8,medicine,intermediate,31,micro,India,104783.02
masters,12,design,intermediate,21,small,Pakistan,93883.6
masters,8,finance,senior,21,small,Turkey,119987.41
phd,8,education,senior,29,small,India,119242.4
masters,11,law,senior,38,large,Japan,262856.77
bachelors,6,education,senior,27,small,India,95383.26
phd,7,it,senior,40,medium,dr_congo,179892.23
bachelors,11,it,entry,18,small,dr_congo,68571.94
bachelors,7,it,intermediate,23,small,Japan,90416.68
phd,8,medicine,entry,40,large,Iran,188503.37
phd,12,research,intermediate,2,medium,Ethiopia,87079.02
bachelors,9,medicine,senior,11,micro,Ethiopia,122557.09
bachelors,10,research,intermediate,28,micro,Egypt,97976.55
bachelors,6,design,intermediate,31,medium,Iran,83131.11
bachelors,12,finance,senior,26,small,Ethiopia,153510.66
masters,9,it,senior,9,small,USA,106510.58
phd,7,sales,senior,35,medium,USA,128496.44
bachelors,8,engineering,senior,18,small,Russia,120719.52
masters,10,law,senior,13,micro,India,128452.34
phd,8,marketing,entry,32,medium,Philippines,92976.39
masters,12,sales,entry,1,medium,Vietnam,41300.36
phd,8,finance,senior,35,small,India,151923.86
bachelors,11,research,intermediate,12,large,Philippines,94729.29
phd,9,design,entry,13,medium,Mexico,63108.72
bachelors,11,medicine,intermediate,21,micro,Vietnam,110541.77
bachelors,7,finance,senior,0,micro,India,69851.68
bachelors,6,education,senior,17,micro,Egypt,78761.62
phd,11,research,entry,30,medium,Pakistan,120378.44
masters,11,research,senior,37,medium,Germany,197834.92
phd,9,it,intermediate,36,micro,Thailand,134829.49
phd,7,design,senior,5,micro,India,79869.26
bachelors,6,finance,intermediate,19,small,Brazil,75574.95
masters,11,it,intermediate,3,medium,China,85473.07
phd,11,medicine,senior,33,micro,Egypt,175776.14
phd,10,marketing,intermediate,3,medium,Nigeria,81994.78
masters,11,finance,entry,17,large,Pakistan,102221.12
bachelors,6,education,intermediate,20,medium,Mexico,68096.09
bachelors,12,engineering,intermediate,18,small,dr_congo,85795.15
masters,7,finance,entry,35,medium,Germany,106525.66
masters,8,it,senior,16,medium,Indonesia,130359.97
bachelors,12,education,entry,8,micro,Iran,33257.19
masters,7,law,intermediate,34,small,Mexico,121009.59
masters,12,medicine,entry,16,medium,India,105020.79
bachelors,6,marketing,senior,5,medium,Indonesia,83791.3
bachelors,9,law,senior,25,large,Ethiopia,185290.22
phd,11,sales,intermediate,24,medium,USA,116430.6
bachelors,6,marketing,senior,27,micro,Indonesia,88650.07
phd,8,design,senior,0,medium,Mexico,90027.93
phd,9,it,entry,3,micro,Bangladesh,44346.71
masters,8,education,intermediate,29,micro,Indonesia,70286.57
masters,6,design,intermediate,3,medium,dr_congo,53984.49
phd,7,it,entry,13,large,Turkey,83273.24
phd,12,education,intermediate,25,medium,Japan,114527.4
bachelors,9,education,senior,22,micro,China,97095.21
masters,12,finance,entry,8,small,Egypt,63883.71
phd,10,marketing,senior,0,medium,China,101974.79
phd,9,law,intermediate,8,small,Mexico,99967.4
bachelors,10,education,entry,8,small,Vietnam,35883.31
bachelors,6,sales,senior,12,small,Turkey,73628.51
bachelors,9,marketing,entry,36,micro,India,73928.73
masters,9,finance,entry,2,micro,Brazil,38392.58
phd,11,education,entry,30,micro,Russia,80656.03
bachelors,6,marketing,senior,25,large,Thailand,142404.07
phd,11,law,entry,33,medium,China,145999.0
bachelors,8,design,senior,2,micro,India,64290.52
bachelors,12,education,entry,6,large,Russia,49050.65
phd,12,it,intermediate,9,medium,Japan,117781.42
masters,10,marketing,intermediate,11,small,Iran,74644.35
bachelors,8,research,intermediate,20,micro,Russia,65066.92
phd,12,sales,entry,38,small,Ethiopia,111448.39
masters,12,law,entry,34,medium,Pakistan,131396.89
phd,7,it,intermediate,17,large,Russia,138038.46
phd,10,sales,senior,33,large,Germany,180488.86
phd,10,medicine,intermediate,15,micro,Russia,114425.22
bachelors,6,marketing,senior,25,small,India,95668.09
phd,11,design,senior,5,small,Indonesia,111994.94
bachelors,9,engineering,entry,5,large,Mexico,52049.03
phd,9,law,entry,39,large,Philippines,188302.08
bachelors,7,law,entry,27,medium,Japan,94157.07
phd,6,marketing,entry,25,large,Pakistan,100530.56
masters,11,design,entry,38,medium,Pakistan,104094.54
bachelors,6,finance,senior,40,small,Iran,153968.66
bachelors,11,sales,senior,6,micro,Ethiopia,82100.74
masters,10,engineering,senior,7,medium,Brazil,127516.54
masters,12,law,intermediate,34,large,Nigeria,186924.51
masters,7,medicine,senior,37,small,Pakistan,165555.03
masters,9,design,senior,23,micro,Indonesia,95414.39
masters,8,design,senior,25,large,Egypt,147130.83
phd,6,sales,entry,6,small,Mexico,41193.17
phd,12,finance,intermediate,25,small,dr_congo,135476.17
bachelors,7,finance,senior,30,large,Japan,170139.68
bachelors,8,engineering,entry,38,medium,Philippines,102593.87
masters,11,research,entry,37,large,Philippines,128133.01
phd,10,law,senior,28,large,Bangladesh,262875.48
masters,8,finance,entry,34,medium,Russia,105535.34
masters,12,engineering,senior,4,large,Germany,152433.0
phd,6,design,entry,32,small,China,83322.1
bachelors,9,research,senior,20,medium,India,133945.79
bachelors,10,design,senior,29,micro,Mexico,124226.6
phd,7,engineering,intermediate,4,medium,China,67968.89
masters,10,medicine,intermediate,19,large,Brazil,163983.49
phd,7,law,senior,39,large,Iran,247227.07
phd,11,medicine,intermediate,10,large,China,168481.39
bachelors,7,medicine,senior,9,micro,Egypt,104493.3
bachelors,10,it,senior,7,small,Russia,105218.9
bachelors,11,medicine,entry,34,large,Nigeria,147534.87
masters,12,engineering,senior,6,medium,India,130399.13
bachelors,8,medicine,intermediate,14,small,India,80997.39
bachelors,9,it,entry,31,small,Brazil,80867.51
bachelors,7,sales,intermediate,25,micro,Pakistan,58195.28
masters,10,law,entry,25,medium,India,99638.13
bachelors,7,finance,entry,7,large,Brazil,56992.52
masters,9,research,entry,18,large,Mexico,85012.93
bachelors,7,engineering,intermediate,3,small,Ethiopia,52582.89
masters,9,design,intermediate,13,large,Vietnam,101935.43
phd,8,medicine,intermediate,32,micro,Germany,117824.13
masters,9,engineering,senior,36,large,USA,204254.45
phd,11,finance,entry,19,medium,Vietnam,99635.79
phd,6,finance,entry,22,small,Iran,82647.86
phd,6,marketing,intermediate,4,medium,Ethiopia,65685.31
masters,6,engineering,entry,40,small,Philippines,87297.6
phd,12,research,entry,6,micro,Russia,53758.02
masters,12,it,intermediate,18,micro,Pakistan,91743.7
phd,12,marketing,entry,20,micro,dr_congo,72738.75
phd,11,law,entry,39,large,China,174190.01
masters,8,engineering,entry,34,micro,India,79207.41
masters,10,it,senior,29,large,Ethiopia,215491.27
bachelors,10,education,intermediate,0,large,Bangladesh,57045.43
bachelors,9,it,intermediate,4,medium,Canada,63898.42
phd,12,education,intermediate,25,small,Ethiopia,107616.41
bachelors,6,marketing,intermediate,9,large,Turkey,70477.65
phd,12,research,intermediate,15,medium,Japan,125830.54
phd,9,engineering,entry,32,small,Bangladesh,99663.88
masters,6,education,entry,22,micro,Japan,42218.69
bachelors,7,law,entry,18,large,Thailand,79448.08
masters,9,finance,entry,34,large,dr_congo,143257.01
phd,10,education,entry,14,medium,Germany,62539.87
phd,12,education,entry,7,small,Turkey,56791.6
bachelors,8,medicine,intermediate,22,large,Iran,135892.33
masters,9,sales,intermediate,34,micro,Russia,77683.92
phd,10,it,entry,5,small,Indonesia,59002.3
phd,7,marketing,entry,29,small,Germany,78870.74
phd,6,education,senior,15,large,USA,109434.23
phd,11,education,senior,29,medium,Philippines,142615.82
masters,9,medicine,entry,5,small,Philippines,56612.34
masters,11,education,senior,15,micro,China,88712.54
phd,12,sales,entry,24,large,dr_congo,108477.24
bachelors,9,medicine,entry,9,small,Ethiopia,58114.55
phd,8,marketing,senior,4,large,Indonesia,121783.91
masters,10,marketing,entry,4,small,Brazil,35787.89
bachelors,10,sales,senior,6,large,Ethiopia,105536.91
phd,11,education,entry,33,small,Iran,88769.4
masters,12,law,entry,27,small,Ethiopia,96004.46
phd,8,law,senior,28,small,Indonesia,158328.4
phd,9,engineering,senior,16,large,Brazil,185436.88
bachelors,6,medicine,entry,17,small,Pakistan,66339.71
masters,12,engineering,intermediate,4,micro,India,61647.21
bachelors,11,research,senior,9,micro,dr_congo,93797.68
phd,9,marketing,senior,29,micro,China,118557.02
masters,8,it,entry,2,micro,India,32460.6
phd,8,sales,senior,22,medium,USA,134513.78
masters,7,engineering,intermediate,37,large,dr_congo,135746.49
masters,9,design,entry,34,micro,USA,75511.96
bachelors,12,marketing,intermediate,5,small,Bangladesh,58584.44
masters,11,marketing,entry,1,medium,Egypt,43493.69
masters,11,marketing,intermediate,35,small,China,123577.14
bachelors,12,finance,senior,21,small,USA,151047.14
bachelors,11,sales,intermediate,5,micro,Bangladesh,43795.41
phd,8,design,intermediate,13,medium,Pakistan,95779.67
bachelors,7,education,senior,35,medium,dr_congo,130995.64
phd,10,engineering,entry,37,micro,Philippines,101159.0
phd,8,design,entry,17,micro,dr_congo,62966.62
masters,6,engineering,entry,15,small,Philippines,47047.52
bachelors,9,medicine,intermediate,9,micro,Vietnam,67953.9
bachelors,9,marketing,intermediate,37,medium,Turkey,104557.78
masters,10,design,senior,31,medium,Bangladesh,139110.4
masters,11,law,senior,9,medium,Thailand,136341.05
bachelors,7,marketing,intermediate,39,medium,China,115369.69
phd,11,research,intermediate,24,small,USA,125432.65
bachelors,11,design,senior,19,medium,Indonesia,128940.39
phd,12,education,senior,37,small,Thailand,153158.92
phd,8,it,entry,7,large,Egypt,77926.63
bachelors,10,design,senior,4,large,Indonesia,127196.27
phd,9,medicine,senior,25,medium,Nigeria,185943.85
masters,7,finance,senior,4,large,Pakistan,115690.36
bachelors,10,research,intermediate,15,medium,Japan,93607.46
masters,10,law,intermediate,14,medium,USA,98632.59
phd,6,medicine,senior,15,micro,dr_congo,117505.58
masters,12,research,entry,14,medium,Turkey,74718.9
bachelors,8,education,entry,25,large,dr_congo,69308.57
phd,6,engineering,entry,14,small,Mexico,53816.44
phd,9,design,intermediate,34,large,Indonesia,148214.99
phd,7,engineering,intermediate,24,micro,Ethiopia,87720.41
bachelors,6,it,entry,10,small,dr_congo,39669.78
masters,7,sales,intermediate,28,medium,China,79035.69
phd,7,education,senior,40,micro,Brazil,110446.72
bachelors,8,research,entry,38,micro,Pakistan,76697.1
bachelors,8,it,entry,0,medium,Iran,35032.78
masters,6,medicine,entry,0,large,India,52335.07
masters,7,finance,entry,11,small,Bangladesh,55513.0
bachelors,8,research,intermediate,8,small,Ethiopia,66154.67
masters,7,finance,senior,0,medium,Brazil,90859.53
masters,8,marketing,senior,35,micro,Indonesia,105372.24
bachelors,8,research,senior,39,large,USA,193607.44
bachelors,10,law,senior,24,medium,Mexico,165686.66
masters,10,education,intermediate,19,large,Egypt,105108.28
bachelors,12,engineering,entry,33,large,Indonesia,137418.41
bachelors,12,finance,senior,0,large,Philippines,146323.63
bachelors,6,research,intermediate,9,large,Germany,82697.4
bachelors,12,engineering,intermediate,25,medium,Indonesia,108334.01
phd,8,medicine,entry,25,large,Vietnam,151234.26
bachelors,7,engineering,senior,0,small,Ethiopia,79027.71
phd,11,marketing,senior,13,large,Bangladesh,167334.7
bachelors,10,finance,senior,21,medium,Germany,166234.2
bachelors,10,finance,entry,11,micro,Canada,47094.86
bachelors,12,it,intermediate,9,micro,Bangladesh,79760.49
bachelors,8,medicine,senior,19,micro,Nigeria,129003.99
phd,10,sales,senior,18,large,Mexico,164502.71
phd,6,it,senior,26,large,Ethiopia,182804.86
masters,6,finance,senior,28,small,Russia,120402.07
bachelors,12,engineering,entry,32,medium,Vietnam,110941.77
masters,6,research,intermediate,35,small,Indonesia,102675.38
masters,8,finance,senior,1,large,Turkey,135206.64
masters,9,research,intermediate,19,small,India,89207.01
bachelors,12,education,senior,14,large,India,130379.86
masters,9,research,senior,23,micro,Ethiopia,107234.74
masters,10,medicine,senior,13,medium,Germany,149736.59
