degree,hours_daily,field,job_level,yrs_experience,company_size,country,salary_usd
phd,12,research,intermediate,10,small,Egypt,90588.9
bachelors,8,sales,entry,33,medium,Russia,67123.23
phd,6,medicine,entry,6,micro,Turkey,51956.61
masters,7,sales,senior,2,small,Bangladesh,77971.09
phd,7,finance,intermediate,32,large,India,167911.78
bachelors,9,education,senior,9,small,Pakistan,83763.92
masters,7,sales,intermediate,18,micro,Philippines,57941.04
masters,8,medicine,entry,25,small,China,95787.53
bachelors,8,research,entry,18,small,DR Congo,56880.11
bachelors,9,it,entry,9,micro,Philippines,42064.29
bachelors,10,finance,senior,32,micro,DR Congo,133939.42
masters,8,it,senior,24,small,Pakistan,135591.85
phd,12,design,senior,21,small,Brazil,140446.08
bachelors,12,design,entry,10,small,USA,51851.05
bachelors,7,law,entry,36,large,Germany,116535.89
phd,9,it,entry,10,large,Turkey,94072.99
masters,10,medicine,senior,22,medium,Bangladesh,197673.49
bachelors,9,it,intermediate,21,medium,Turkey,100404.59
phd,8,it,entry,2,large,Germany,64876.45
bachelors,9,engineering,entry,35,micro,India,83676.43
bachelors,7,education,entry,29,medium,Ethiopia,61098.58
phd,8,engineering,intermediate,11,micro,Egypt,77852.16
bachelors,10,medicine,entry,6,small,Bangladesh,49077.97
phd,9,design,senior,18,medium,Indonesia,123872.04
bachelors,7,research,entry,4,small,China,33044.2
phd,11,education,intermediate,12,small,Thailand,77328.34
phd,10,research,intermediate,34,micro,Mexico,115804.29
phd,8,research,intermediate,27,medium,USA,130924.63
masters,8,marketing,intermediate,18,large,Germany,101182.59
bachelors,8,design,intermediate,7,large,Vietnam,69376.89
bachelors,10,design,intermediate,14,medium,Mexico,72823.51
masters,9,design,senior,7,micro,Germany,83711.52
phd,10,medicine,senior,0,medium,Vietnam,148168.23
phd,7,engineering,entry,24,small,Egypt,70461.73
phd,11,engineering,senior,33,large,Vietnam,225928.77
phd,7,it,senior,4,large,Russia,135099.3
phd,9,education,entry,20,large,Philippines,93381.3
bachelors,7,research,intermediate,2,micro,Brazil,43603.19
phd,11,law,senior,22,micro,Thailand,162694.7
masters,8,research,intermediate,19,micro,Philippines,81815.6
bachelors,7,sales,senior,16,large,Indonesia,106651.71
bachelors,9,medicine,senior,33,small,Mexico,172762.89
phd,11,medicine,entry,23,large,Thailand,169267.34
bachelors,9,medicine,senior,15,micro,DR Congo,124556.77
phd,11,law,entry,23,micro,Indonesia,88998.86
masters,7,education,entry,4,micro,Egypt,25338.24
phd,10,research,senior,14,small,Egypt,137282.14
masters,12,research,senior,14,micro,Nigeria,107837.47
phd,11,research,senior,5,large,Egypt,174523.95
masters,9,research,entry,7,medium,DR Congo,50770.39
masters,6,marketing,senior,34,micro,Germany,103106.81
bachelors,10,sales,intermediate,3,large,Vietnam,70076.96
bachelors,11,engineering,entry,31,large,Bangladesh,119102.41
phd,7,finance,senior,27,medium,Germany,146936.72
phd,9,law,senior,14,medium,Japan,173339.13
phd,10,it,senior,9,micro,USA,111540.3
bachelors,11,it,senior,10,medium,Bangladesh,129875.9
masters,11,it,intermediate,21,small,Turkey,110037.75
masters,6,sales,intermediate,5,micro,USA,41182.79
phd,12,medicine,entry,17,small,Japan,98097.46
bachelors,11,sales,senior,3,small,Philippines,81940.29
bachelors,6,engineering,intermediate,40,small,Mexico,101230.18
bachelors,6,law,intermediate,2,small,Bangladesh,51088.16
phd,11,law,entry,8,medium,Ethiopia,80263.08
masters,7,law,intermediate,37,micro,DR Congo,113575.98
phd,10,law,intermediate,26,small,Ethiopia,148460.46
bachelors,9,it,entry,3,large,USA,51273.09
phd,10,design,intermediate,7,micro,Japan,69529.57
masters,8,finance,intermediate,32,micro,Canada,92982.19
bachelors,9,research,entry,34,small,Ethiopia,91126.57
masters,6,finance,senior,6,small,Mexico,89330.59
masters,12,research,intermediate,31,small,Vietnam,136846.29
phd,7,design,entry,21,large,Ethiopia,81757.58
masters,11,sales,intermediate,0,small,Turkey,46615.74
phd,9,design,senior,40,large,Canada,193151.51
masters,10,sales,intermediate,4,small,USA,51825.41
bachelors,8,education,entry,17,micro,DR Congo,38587.18
bachelors,10,engineering,entry,39,small,Nigeria,89604.04
bachelors,11,finance,entry,37,medium,Mexico,115321.79
phd,12,it,intermediate,23,small,Thailand,137718.62
masters,9,research,intermediate,36,micro,Russia,95835.93
bachelors,11,engineering,entry,2,medium,USA,41356.95
bachelors,11,research,intermediate,0,large,Brazil,74271.49
phd,6,sales,intermediate,24,micro,Pakistan,68072.12
phd,10,sales,entry,33,small,Vietnam,89229.66
bachelors,12,design,senior,22,large,Indonesia,178233.02
bachelors,6,medicine,senior,32,medium,Brazil,169199.43
masters,12,medicine,senior,25,large,Nigeria,231292.71
masters,8,law,entry,11,medium,Bangladesh,68625.21
masters,10,design,entry,3,small,Germany,40574.16
bachelors,9,medicine,intermediate,29,large,Indonesia,165075.98
phd,6,education,senior,17,micro,Germany,79771.45
phd,11,marketing,senior,18,medium,Turkey,155927.16
masters,6,design,intermediate,38,medium,India,101403.13
masters,11,medicine,senior,32,medium,India,209314.56
bachelors,12,design,entry,33,small,Germany,84710.4
phd,12,law,entry,13,small,Germany,86796.77
phd,8,marketing,senior,18,micro,Brazil,95830.29
bachelors,11,marketing,senior,15,small,Turkey,112654.74
phd,7,medicine,intermediate,34,large,Ethiopia,182332.52
bachelors,7,it,intermediate,2,medium,Canada,64076.77
phd,10,design,senior,11,micro,Russia,110912.59
masters,8,research,intermediate,40,micro,DR Congo,115374.91
masters,11,medicine,intermediate,36,small,Nigeria,151973.1
masters,9,sales,intermediate,34,micro,Bangladesh,87199.77
phd,11,marketing,intermediate,29,large,DR Congo,172412.48
masters,12,research,senior,13,small,Iran,134882.83
bachelors,7,research,intermediate,29,medium,Brazil,101505.71
bachelors,10,law,intermediate,25,large,Mexico,144987.74
phd,10,education,intermediate,2,medium,DR Congo,65578.9
bachelors,12,medicine,intermediate,36,medium,Vietnam,179652.2
phd,9,finance,senior,24,small,Japan,167383.24
masters,7,medicine,entry,1,small,Indonesia,40248.39
masters,11,finance,senior,27,medium,Vietnam,184180.82
phd,6,marketing,intermediate,25,micro,Bangladesh,76622.3
masters,9,law,intermediate,7,medium,Russia,80873.84
masters,8,it,entry,10,small,Germany,47942.71
bachelors,8,sales,entry,39,large,Nigeria,107137.67
bachelors,8,sales,entry,40,large,Bangladesh,95324.66
phd,11,marketing,intermediate,39,micro,USA,123701.35
phd,8,design,intermediate,35,small,Pakistan,108252.08
phd,6,it,senior,27,medium,India,141205.81
bachelors,10,design,intermediate,18,small,Vietnam,77500.75
masters,10,it,intermediate,1,small,Germany,71984.41
masters,9,education,entry,21,large,Germany,81753.42
masters,12,design,entry,33,micro,Iran,88306.86
bachelors,10,research,intermediate,15,medium,Egypt,81798.67
phd,11,marketing,intermediate,24,medium,Philippines,133118.03
bachelors,9,design,senior,0,large,Canada,111752.97
masters,7,marketing,entry,36,small,Japan,85694.03
phd,6,it,entry,11,medium,Vietnam,66408.7
masters,10,education,senior,25,micro,Mexico,109594.57
phd,11,sales,intermediate,23,medium,Thailand,114415.66
masters,10,research,intermediate,16,large,Bangladesh,108387.85
masters,10,research,intermediate,29,small,Pakistan,112161.74
phd,7,sales,entry,11,large,Russia,67845.27
phd,7,design,intermediate,2,micro,Indonesia,48995.4
masters,10,it,intermediate,8,medium,Russia,83808.03
phd,6,marketing,senior,12,large,Pakistan,130514.74
masters,7,it,entry,18,micro,DR Congo,53909.34
masters,7,research,senior,15,small,Turkey,96493.72
phd,10,engineering,entry,36,small,Turkey,106720.28
bachelors,10,engineering,entry,36,small,Indonesia,99543.19
bachelors,11,law,senior,18,medium,USA,150389.87
phd,8,research,senior,19,medium,India,135053.34
bachelors,12,research,senior,2,small,Philippines,99669.36
masters,6,marketing,entry,3,micro,Indonesia,26165.93
masters,12,finance,entry,38,micro,Russia,107634.59
bachelors,10,sales,entry,40,small,China,77814.25
phd,9,it,entry,27,micro,Philippines,87853.31
bachelors,6,law,entry,36,micro,Mexico,78308.18
phd,12,finance,senior,21,medium,Canada,207395.27
bachelors,8,finance,intermediate,12,micro,Nigeria,61923.17
phd,9,it,intermediate,18,micro,Pakistan,91762.14
masters,6,engineering,entry,24,large,Nigeria,89848.64
masters,12,finance,intermediate,21,large,Mexico,148547.3
phd,10,it,intermediate,28,large,Bangladesh,171868.74
phd,11,law,senior,32,micro,Canada,174946.1
phd,6,marketing,entry,6,medium,China,51072.89
masters,6,marketing,entry,14,micro,Japan,42784.19
phd,9,it,entry,6,medium,Canada,60314.97
masters,11,education,senior,9,medium,Indonesia,96794.19
bachelors,6,research,entry,18,micro,Thailand,47696.97
phd,7,marketing,senior,11,medium,Turkey,104929.73
masters,9,marketing,intermediate,19,micro,Philippines,67722.5
masters,10,marketing,entry,18,large,USA,89769.09
phd,8,sales,intermediate,20,medium,Vietnam,94978.13
bachelors,7,engineering,entry,40,micro,Pakistan,84395.41
phd,9,research,entry,32,large,Canada,122020.46
phd,8,education,senior,14,large,Brazil,120524.48
masters,7,engineering,entry,17,small,USA,52375.2
phd,10,design,intermediate,9,medium,Canada,89353.17
phd,6,medicine,entry,7,micro,Egypt,55901.65
bachelors,10,medicine,intermediate,19,large,Turkey,134892.07
bachelors,6,it,intermediate,6,large,Thailand,71030.03
phd,7,law,senior,17,large,Canada,177340.22
masters,9,design,entry,38,small,DR Congo,91357.97
bachelors,12,it,entry,22,micro,India,74555.81
phd,12,finance,intermediate,31,small,China,164379.35
masters,10,engineering,senior,26,small,Turkey,149987.34
phd,12,finance,entry,12,large,Bangladesh,98535.22
phd,6,sales,intermediate,39,medium,Japan,101777.56
phd,12,design,senior,22,micro,Egypt,117549.75
bachelors,8,engineering,entry,20,small,China,56690.94
phd,6,engineering,senior,5,small,Turkey,90738.36
masters,6,education,entry,18,small,Nigeria,43397.23
bachelors,8,sales,senior,4,micro,Egypt,64009.75
bachelors,10,research,entry,13,large,Indonesia,76529.16
phd,11,sales,intermediate,29,micro,China,103710.76
masters,12,finance,entry,32,large,DR Congo,138215.96
masters,7,medicine,entry,25,medium,China,96090.42
bachelors,8,law,entry,24,medium,Canada,77733.69
masters,10,finance,senior,28,medium,Pakistan,178274.77
phd,6,law,intermediate,24,small,India,109894.88
phd,10,education,intermediate,24,micro,Mexico,88453.0
masters,9,sales,intermediate,22,micro,Indonesia,73260.28
bachelors,8,sales,senior,1,medium,Vietnam,74012.38
bachelors,9,design,intermediate,38,large,Vietnam,141630.2
bachelors,9,education,senior,29,medium,Canada,120803.47
phd,10,it,intermediate,18,small,USA,122126.18
bachelors,6,research,entry,1,medium,Iran,29082.79
phd,7,education,intermediate,22,large,Nigeria,103613.67
phd,8,marketing,entry,19,medium,India,68609.65
phd,8,education,intermediate,8,small,Russia,63066.29
phd,7,education,senior,29,small,Iran,121793.02
bachelors,12,research,senior,40,small,India,184254.68
masters,11,it,senior,16,micro,Pakistan,125166.07
phd,8,law,entry,27,micro,Philippines,93334.0
bachelors,6,marketing,entry,0,micro,Pakistan,18598.02
phd,12,it,entry,10,medium,Germany,82349.02
phd,11,sales,senior,20,medium,Philippines,126815.82
masters,6,engineering,senior,27,large,Canada,144560.35
phd,7,education,intermediate,17,medium,Canada,76385.28
phd,7,education,senior,8,micro,Pakistan,77180.74
masters,7,it,intermediate,18,small,Germany,80051.48
bachelors,8,design,entry,1,micro,DR Congo,25072.83
bachelors,12,sales,entry,26,micro,Canada,61984.6
phd,9,medicine,senior,40,large,USA,307037.55
bachelors,10,law,intermediate,34,medium,USA,135542.27
masters,12,marketing,senior,35,small,Brazil,163163.65
phd,7,research,intermediate,33,large,Indonesia,150636.4
bachelors,6,finance,intermediate,16,micro,India,67194.54
phd,6,law,senior,8,micro,Canada,92947.5
phd,8,marketing,entry,40,medium,Russia,116081.08
phd,11,research,entry,31,medium,Ethiopia,123972.67
phd,10,research,intermediate,12,micro,India,85647.52
bachelors,12,law,senior,20,micro,Canada,152021.5
phd,9,marketing,senior,14,medium,Nigeria,119232.13
bachelors,12,finance,intermediate,36,small,Egypt,149297.15
phd,6,education,senior,18,medium,Germany,96779.05
phd,9,marketing,entry,13,small,Egypt,56496.63
phd,11,it,intermediate,38,micro,Turkey,143171.86
phd,11,it,senior,16,large,Canada,211271.96
phd,10,engineering,intermediate,23,large,Bangladesh,152784.08
phd,12,marketing,entry,10,small,Japan,68814.89
phd,12,engineering,intermediate,9,medium,Turkey,100116.66
phd,6,research,intermediate,19,large,Thailand,103717.36
masters,11,research,senior,38,micro,India,166207.01
phd,9,research,senior,6,micro,Iran,95311.66
bachelors,8,law,intermediate,34,micro,Vietnam,111627.13
phd,9,engineering,senior,34,large,Indonesia,218924.46
masters,9,research,senior,1,medium,Iran,105890.14
phd,8,research,intermediate,25,large,Brazil,148291.42
masters,7,education,senior,13,large,Ethiopia,118310.15
bachelors,10,finance,intermediate,12,micro,Ethiopia,66463.07
phd,6,law,senior,35,micro,DR Congo,146250.86
masters,11,marketing,senior,9,small,India,99032.28
phd,10,research,senior,38,small,Japan,161280.89
masters,6,education,intermediate,19,large,Philippines,91652.12
phd,6,law,entry,36,medium,Japan,122810.9
bachelors,11,it,entry,16,small,Indonesia,64995.67
masters,10,research,entry,14,micro,Turkey,58534.25
bachelors,6,medicine,entry,1,small,Philippines,30318.44
phd,9,marketing,intermediate,34,micro,Pakistan,111651.86
masters,7,education,intermediate,39,large,USA,126332.33
bachelors,10,education,entry,8,micro,Bangladesh,33585.54
phd,8,it,intermediate,31,large,Germany,179013.94
bachelors,7,finance,entry,29,small,Thailand,81084.12
masters,6,engineering,senior,27,micro,Turkey,97594.53
phd,10,engineering,entry,9,large,Turkey,88895.14
bachelors,9,finance,entry,11,large,Mexico,73280.22
bachelors,8,sales,entry,17,medium,Thailand,48447.64
phd,9,education,intermediate,31,large,India,133931.59
phd,9,education,entry,21,small,Brazil,71080.92
phd,7,medicine,intermediate,7,large,Thailand,111498.42
phd,9,engineering,entry,23,large,USA,104688.21
bachelors,7,research,intermediate,39,micro,Russia,92962.49
phd,8,design,senior,10,small,Mexico,103019.03
masters,8,engineering,senior,22,micro,Egypt,103926.96
phd,9,sales,entry,15,medium,Canada,72178.54
masters,12,it,intermediate,27,micro,Ethiopia,115327.89
masters,7,design,entry,24,large,Vietnam,76590.65
phd,7,engineering,entry,32,large,Iran,116890.17
bachelors,7,education,senior,1,micro,Russia,59872.87
phd,7,engineering,senior,27,large,Thailand,175759.53
bachelors,7,finance,entry,0,medium,Iran,29241.34
phd,7,medicine,entry,4,micro,Pakistan,53322.7
masters,10,marketing,senior,17,small,DR Congo,104609.63
masters,10,medicine,entry,18,micro,India,77050.16
bachelors,9,marketing,senior,5,small,India,92718.17
phd,11,engineering,intermediate,7,large,Ethiopia,124412.67
bachelors,7,design,entry,3,micro,Iran,25052.08
phd,11,engineering,intermediate,23,large,Pakistan,143968.11
phd,9,education,entry,16,small,Pakistan,65114.41
masters,8,marketing,senior,30,micro,Russia,103845.73
bachelors,10,law,senior,8,large,Turkey,154516.11
masters,6,it,entry,17,micro,Canada,48980.1
phd,6,engineering,intermediate,18,medium,Egypt,96322.24
masters,11,engineering,senior,11,micro,Indonesia,113687.4
masters,11,medicine,intermediate,16,small,Bangladesh,106987.0
masters,11,research,entry,23,medium,Egypt,92018.62
masters,10,sales,intermediate,2,medium,Japan,61632.26
bachelors,8,design,senior,25,micro,Egypt,102287.98
bachelors,9,it,intermediate,17,small,DR Congo,80965.11
phd,10,medicine,intermediate,10,large,Nigeria,148490.63
masters,9,medicine,entry,22,medium,Nigeria,107885.5
bachelors,8,it,senior,11,micro,Bangladesh,94828.44
phd,9,medicine,senior,16,small,USA,174540.91
masters,7,sales,entry,0,micro,Vietnam,23057.69
bachelors,9,marketing,entry,5,medium,DR Congo,40910.15
bachelors,9,education,entry,10,micro,Japan,35676.49
phd,9,medicine,entry,27,medium,Mexico,126127.3
masters,10,engineering,intermediate,21,medium,Iran,115969.21
masters,9,education,intermediate,30,medium,Thailand,100616.8
phd,11,engineering,entry,27,small,Brazil,109938.04
phd,6,education,intermediate,10,large,Japan,82439.92
bachelors,11,research,intermediate,10,micro,Turkey,63056.86
phd,8,design,senior,3,micro,Turkey,83963.37
masters,7,education,entry,1,micro,Thailand,24706.23
phd,9,it,entry,23,medium,Egypt,102009.74
bachelors,9,law,senior,12,large,Ethiopia,152008.63
masters,11,education,entry,20,large,Thailand,78835.37
masters,12,law,entry,36,micro,Canada,101919.24
masters,11,design,intermediate,32,medium,Nigeria,124441.43
phd,11,law,senior,1,small,Mexico,143903.98
masters,8,medicine,entry,11,small,Vietnam,57462.8
masters,12,law,entry,17,large,China,116610.1
bachelors,7,research,senior,35,large,Thailand,181343.62
phd,8,engineering,intermediate,34,large,Germany,168387.2
phd,11,marketing,intermediate,35,small,Germany,137485.8
masters,11,research,senior,23,large,Egypt,181542.24
phd,12,it,intermediate,11,small,Ethiopia,100938.53
masters,11,it,senior,36,small,Turkey,180141.25
phd,10,education,senior,5,small,DR Congo,100900.56
bachelors,12,marketing,entry,4,large,Bangladesh,46760.34
masters,9,engineering,intermediate,18,micro,Indonesia,74963.44
bachelors,12,medicine,entry,8,small,Indonesia,58012.83
bachelors,10,research,entry,16,large,Vietnam,84689.64
phd,11,engineering,senior,10,small,Ethiopia,142563.93
phd,10,medicine,senior,33,small,Turkey,209715.25
bachelors,9,design,intermediate,31,medium,Bangladesh,100131.89
phd,6,design,senior,28,small,Mexico,106674.73
masters,7,it,intermediate,26,large,Japan,136525.95
masters,7,it,senior,34,micro,Vietnam,135804.72
phd,11,medicine,intermediate,17,large,Thailand,188148.4
